,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
"p[54, 6]",0.0,0.0,0.0,0.0,0.0,0.0,9.0,53.0,1.46
"p[54, 7]",0.001,0.006,0.0,0.001,0.0,0.0,14.0,77.0,1.22
"p[54, 8]",0.001,0.005,0.0,0.001,0.0,0.0,23.0,124.0,1.15
"p[54, 9]",0.001,0.005,0.0,0.001,0.0,0.0,45.0,142.0,1.08
"p[54, 10]",0.001,0.006,0.0,0.002,0.0,0.0,50.0,82.0,1.07
"p[54, 11]",0.001,0.005,0.0,0.002,0.0,0.0,33.0,168.0,1.09
"p[54, 12]",0.001,0.006,0.0,0.002,0.0,0.0,15.0,82.0,1.19
"p[55, 0]",0.901,0.088,0.733,0.999,0.002,0.002,942.0,1592.0,1.01
"p[55, 1]",0.002,0.017,0.0,0.003,0.0,0.0,128.0,225.0,1.05
"p[55, 2]",0.002,0.013,0.0,0.002,0.0,0.0,109.0,439.0,1.05
"p[55, 3]",0.002,0.011,0.0,0.002,0.0,0.0,49.0,414.0,1.07
"p[55, 4]",0.019,0.038,0.0,0.082,0.001,0.001,401.0,544.0,1.02
"p[55, 5]",0.022,0.037,0.0,0.086,0.001,0.001,792.0,1027.0,1.01
"p[55, 6]",0.042,0.055,0.0,0.145,0.002,0.001,737.0,1570.0,1.01
"p[55, 7]",0.002,0.011,0.0,0.003,0.0,0.0,64.0,516.0,1.05
"p[55, 8]",0.002,0.014,0.0,0.003,0.0,0.0,343.0,890.0,1.03
"p[55, 9]",0.002,0.012,0.0,0.002,0.0,0.0,52.0,168.0,1.07
"p[55, 10]",0.002,0.012,0.0,0.002,0.0,0.0,57.0,439.0,1.06
"p[55, 11]",0.001,0.011,0.0,0.001,0.0,0.0,157.0,435.0,1.04
"p[55, 12]",0.002,0.015,0.0,0.002,0.0,0.0,53.0,1041.0,1.06
"p[56, 0]",0.956,0.039,0.885,1.0,0.001,0.001,1111.0,1159.0,1.01
"p[56, 1]",0.001,0.006,0.0,0.001,0.0,0.0,45.0,28.0,1.09
"p[56, 2]",0.001,0.004,0.0,0.001,0.0,0.0,21.0,97.0,1.15
"p[56, 3]",0.001,0.006,0.0,0.002,0.0,0.0,13.0,51.0,1.22
"p[56, 4]",0.037,0.036,0.0,0.1,0.001,0.001,988.0,1042.0,1.01
"p[56, 5]",0.0,0.0,0.0,0.0,0.0,0.0,7.0,35.0,1.53
"p[56, 6]",0.0,0.0,0.0,0.0,0.0,0.0,9.0,53.0,1.46
"p[56, 7]",0.001,0.006,0.0,0.001,0.0,0.0,14.0,77.0,1.22
"p[56, 8]",0.001,0.005,0.0,0.001,0.0,0.0,23.0,124.0,1.15
"p[56, 9]",0.001,0.005,0.0,0.001,0.0,0.0,45.0,142.0,1.08
"p[56, 10]",0.001,0.006,0.0,0.002,0.0,0.0,50.0,82.0,1.07
"p[56, 11]",0.001,0.005,0.0,0.002,0.0,0.0,33.0,168.0,1.09
"p[56, 12]",0.001,0.006,0.0,0.002,0.0,0.0,15.0,82.0,1.19
"p[57, 0]",0.956,0.039,0.885,1.0,0.001,0.001,1111.0,1159.0,1.01
"p[57, 1]",0.001,0.006,0.0,0.001,0.0,0.0,45.0,28.0,1.09
"p[57, 2]",0.001,0.004,0.0,0.001,0.0,0.0,21.0,97.0,1.15
"p[57, 3]",0.001,0.006,0.0,0.002,0.0,0.0,13.0,51.0,1.22
"p[57, 4]",0.037,0.036,0.0,0.1,0.001,0.001,988.0,1042.0,1.01
"p[57, 5]",0.0,0.0,0.0,0.0,0.0,0.0,7.0,35.0,1.53
"p[57, 6]",0.0,0.0,0.0,0.0,0.0,0.0,9.0,53.0,1.46
"p[57, 7]",0.001,0.006,0.0,0.001,0.0,0.0,14.0,77.0,1.22
"p[57, 8]",0.001,0.005,0.0,0.001,0.0,0.0,23.0,124.0,1.15
"p[57, 9]",0.001,0.005,0.0,0.001,0.0,0.0,45.0,142.0,1.08
"p[57, 10]",0.001,0.006,0.0,0.002,0.0,0.0,50.0,82.0,1.07
"p[57, 11]",0.001,0.005,0.0,0.002,0.0,0.0,33.0,168.0,1.09
"p[57, 12]",0.001,0.006,0.0,0.002,0.0,0.0,15.0,82.0,1.19
"p[58, 0]",0.956,0.039,0.885,1.0,0.001,0.001,1111.0,1159.0,1.01
"p[58, 1]",0.001,0.006,0.0,0.001,0.0,0.0,45.0,28.0,1.09
"p[58, 2]",0.001,0.004,0.0,0.001,0.0,0.0,21.0,97.0,1.15
"p[58, 3]",0.001,0.006,0.0,0.002,0.0,0.0,13.0,51.0,1.22
"p[58, 4]",0.037,0.036,0.0,0.1,0.001,0.001,988.0,1042.0,1.01
"p[58, 5]",0.0,0.0,0.0,0.0,0.0,0.0,7.0,35.0,1.53
"p[58, 6]",0.0,0.0,0.0,0.0,0.0,0.0,9.0,53.0,1.46
"p[58, 7]",0.001,0.006,0.0,0.001,0.0,0.0,14.0,77.0,1.22
"p[58, 8]",0.001,0.005,0.0,0.001,0.0,0.0,23.0,124.0,1.15
"p[58, 9]",0.001,0.005,0.0,0.001,0.0,0.0,45.0,142.0,1.08
"p[58, 10]",0.001,0.006,0.0,0.002,0.0,0.0,50.0,82.0,1.07
"p[58, 11]",0.001,0.005,0.0,0.002,0.0,0.0,33.0,168.0,1.09
"p[58, 12]",0.001,0.006,0.0,0.002,0.0,0.0,15.0,82.0,1.19
"p[59, 0]",0.0,0.0,0.0,0.0,0.0,0.0,38.0,33.0,1.09
"p[59, 1]",0.001,0.009,0.0,0.0,0.0,0.0,64.0,458.0,1.05
"p[59, 2]",0.001,0.009,0.0,0.0,0.0,0.0,52.0,528.0,1.07
"p[59, 3]",0.001,0.015,0.0,0.0,0.0,0.0,33.0,379.0,1.1
"p[59, 4]",0.001,0.014,0.0,0.0,0.0,0.0,43.0,97.0,1.07
"p[59, 5]",0.03,0.081,0.0,0.147,0.003,0.002,101.0,212.0,1.04
"p[59, 6]",0.958,0.096,0.796,1.0,0.004,0.004,68.0,238.0,1.05
"p[59, 7]",0.001,0.019,0.0,0.0,0.0,0.0,219.0,754.0,1.02
"p[59, 8]",0.002,0.022,0.0,0.0,0.0,0.0,50.0,452.0,1.07
"p[59, 9]",0.001,0.014,0.0,0.0,0.0,0.0,66.0,495.0,1.06
"p[59, 10]",0.001,0.016,0.0,0.0,0.0,0.0,59.0,378.0,1.08
"p[59, 11]",0.001,0.013,0.0,0.0,0.0,0.0,144.0,462.0,1.04
"p[59, 12]",0.001,0.014,0.0,0.0,0.0,0.0,22.0,264.0,1.13
"p[60, 0]",0.956,0.039,0.885,1.0,0.001,0.001,1111.0,1159.0,1.01
"p[60, 1]",0.001,0.006,0.0,0.001,0.0,0.0,45.0,28.0,1.09
"p[60, 2]",0.001,0.004,0.0,0.001,0.0,0.0,21.0,97.0,1.15
"p[60, 3]",0.001,0.006,0.0,0.002,0.0,0.0,13.0,51.0,1.22
"p[60, 4]",0.037,0.036,0.0,0.1,0.001,0.001,988.0,1042.0,1.01
"p[60, 5]",0.0,0.0,0.0,0.0,0.0,0.0,7.0,35.0,1.53
"p[60, 6]",0.0,0.0,0.0,0.0,0.0,0.0,9.0,53.0,1.46
"p[60, 7]",0.001,0.006,0.0,0.001,0.0,0.0,14.0,77.0,1.22
"p[60, 8]",0.001,0.005,0.0,0.001,0.0,0.0,23.0,124.0,1.15
"p[60, 9]",0.001,0.005,0.0,0.001,0.0,0.0,45.0,142.0,1.08
"p[60, 10]",0.001,0.006,0.0,0.002,0.0,0.0,50.0,82.0,1.07
"p[60, 11]",0.001,0.005,0.0,0.002,0.0,0.0,33.0,168.0,1.09
"p[60, 12]",0.001,0.006,0.0,0.002,0.0,0.0,15.0,82.0,1.19
"p[61, 0]",0.389,0.264,0.007,0.847,0.022,0.015,110.0,265.0,1.04
"p[61, 1]",0.002,0.021,0.0,0.001,0.0,0.0,63.0,312.0,1.06
"p[61, 2]",0.002,0.016,0.0,0.001,0.0,0.0,51.0,453.0,1.07
"p[61, 3]",0.002,0.017,0.0,0.002,0.001,0.0,35.0,378.0,1.1
"p[61, 4]",0.028,0.07,0.0,0.121,0.004,0.003,43.0,236.0,1.07
"p[61, 5]",0.146,0.172,0.0,0.494,0.007,0.005,487.0,727.0,1.02
"p[61, 6]",0.419,0.273,0.0,0.866,0.013,0.009,422.0,1032.0,1.01
"p[61, 7]",0.002,0.018,0.0,0.002,0.0,0.0,52.0,434.0,1.06
"p[61, 8]",0.002,0.013,0.0,0.001,0.0,0.0,96.0,774.0,1.04
"p[61, 9]",0.002,0.027,0.0,0.001,0.001,0.0,32.0,125.0,1.1
"p[61, 10]",0.002,0.016,0.0,0.001,0.0,0.0,35.0,498.0,1.08
"p[61, 11]",0.002,0.021,0.0,0.001,0.001,0.0,73.0,403.0,1.06
"p[61, 12]",0.002,0.022,0.0,0.001,0.001,0.0,29.0,147.0,1.1
"p[62, 0]",0.956,0.039,0.885,1.0,0.001,0.001,1111.0,1159.0,1.01
"p[62, 1]",0.001,0.006,0.0,0.001,0.0,0.0,45.0,28.0,1.09
"p[62, 2]",0.001,0.004,0.0,0.001,0.0,0.0,21.0,97.0,1.15
"p[62, 3]",0.001,0.006,0.0,0.002,0.0,0.0,13.0,51.0,1.22
"p[62, 4]",0.037,0.036,0.0,0.1,0.001,0.001,988.0,1042.0,1.01
"p[62, 5]",0.0,0.0,0.0,0.0,0.0,0.0,7.0,35.0,1.53
"p[62, 6]",0.0,0.0,0.0,0.0,0.0,0.0,9.0,53.0,1.46
"p[62, 7]",0.001,0.006,0.0,0.001,0.0,0.0,14.0,77.0,1.22
"p[62, 8]",0.001,0.005,0.0,0.001,0.0,0.0,23.0,124.0,1.15
"p[62, 9]",0.001,0.005,0.0,0.001,0.0,0.0,45.0,142.0,1.08
"p[62, 10]",0.001,0.006,0.0,0.002,0.0,0.0,50.0,82.0,1.07
"p[62, 11]",0.001,0.005,0.0,0.002,0.0,0.0,33.0,168.0,1.09
"p[62, 12]",0.001,0.006,0.0,0.002,0.0,0.0,15.0,82.0,1.19
"p[63, 0]",0.956,0.039,0.885,1.0,0.001,0.001,1111.0,1159.0,1.01
"p[63, 1]",0.001,0.006,0.0,0.001,0.0,0.0,45.0,28.0,1.09
"p[63, 2]",0.001,0.004,0.0,0.001,0.0,0.0,21.0,97.0,1.15
"p[63, 3]",0.001,0.006,0.0,0.002,0.0,0.0,13.0,51.0,1.22
"p[63, 4]",0.037,0.036,0.0,0.1,0.001,0.001,988.0,1042.0,1.01
"p[63, 5]",0.0,0.0,0.0,0.0,0.0,0.0,7.0,35.0,1.53
"p[63, 6]",0.0,0.0,0.0,0.0,0.0,0.0,9.0,53.0,1.46
"p[63, 7]",0.001,0.006,0.0,0.001,0.0,0.0,14.0,77.0,1.22
"p[63, 8]",0.001,0.005,0.0,0.001,0.0,0.0,23.0,124.0,1.15
"p[63, 9]",0.001,0.005,0.0,0.001,0.0,0.0,45.0,142.0,1.08
"p[63, 10]",0.001,0.006,0.0,0.002,0.0,0.0,50.0,82.0,1.07
"p[63, 11]",0.001,0.005,0.0,0.002,0.0,0.0,33.0,168.0,1.09
"p[63, 12]",0.001,0.006,0.0,0.002,0.0,0.0,15.0,82.0,1.19
"p[64, 0]",0.956,0.039,0.885,1.0,0.001,0.001,1111.0,1159.0,1.01
"p[64, 1]",0.001,0.006,0.0,0.001,0.0,0.0,45.0,28.0,1.09
"p[64, 2]",0.001,0.004,0.0,0.001,0.0,0.0,21.0,97.0,1.15
"p[64, 3]",0.001,0.006,0.0,0.002,0.0,0.0,13.0,51.0,1.22
"p[64, 4]",0.037,0.036,0.0,0.1,0.001,0.001,988.0,1042.0,1.01
"p[64, 5]",0.0,0.0,0.0,0.0,0.0,0.0,7.0,35.0,1.53
"p[64, 6]",0.0,0.0,0.0,0.0,0.0,0.0,9.0,53.0,1.46
"p[64, 7]",0.001,0.006,0.0,0.001,0.0,0.0,14.0,77.0,1.22
"p[64, 8]",0.001,0.005,0.0,0.001,0.0,0.0,23.0,124.0,1.15
"p[64, 9]",0.001,0.005,0.0,0.001,0.0,0.0,45.0,142.0,1.08
"p[64, 10]",0.001,0.006,0.0,0.002,0.0,0.0,50.0,82.0,1.07
"p[64, 11]",0.001,0.005,0.0,0.002,0.0,0.0,33.0,168.0,1.09
"p[64, 12]",0.001,0.006,0.0,0.002,0.0,0.0,15.0,82.0,1.19
"p[65, 0]",0.956,0.039,0.885,1.0,0.001,0.001,1111.0,1159.0,1.01
"p[65, 1]",0.001,0.006,0.0,0.001,0.0,0.0,45.0,28.0,1.09
"p[65, 2]",0.001,0.004,0.0,0.001,0.0,0.0,21.0,97.0,1.15
"p[65, 3]",0.001,0.006,0.0,0.002,0.0,0.0,13.0,51.0,1.22
"p[65, 4]",0.037,0.036,0.0,0.1,0.001,0.001,988.0,1042.0,1.01
"p[65, 5]",0.0,0.0,0.0,0.0,0.0,0.0,7.0,35.0,1.53
"p[65, 6]",0.0,0.0,0.0,0.0,0.0,0.0,9.0,53.0,1.46
"p[65, 7]",0.001,0.006,0.0,0.001,0.0,0.0,14.0,77.0,1.22
"p[65, 8]",0.001,0.005,0.0,0.001,0.0,0.0,23.0,124.0,1.15
"p[65, 9]",0.001,0.005,0.0,0.001,0.0,0.0,45.0,142.0,1.08
"p[65, 10]",0.001,0.006,0.0,0.002,0.0,0.0,50.0,82.0,1.07
"p[65, 11]",0.001,0.005,0.0,0.002,0.0,0.0,33.0,168.0,1.09
"p[65, 12]",0.001,0.006,0.0,0.002,0.0,0.0,15.0,82.0,1.19
"p[66, 0]",0.956,0.039,0.885,1.0,0.001,0.001,1111.0,1159.0,1.01
"p[66, 1]",0.001,0.006,0.0,0.001,0.0,0.0,45.0,28.0,1.09
"p[66, 2]",0.001,0.004,0.0,0.001,0.0,0.0,21.0,97.0,1.15
"p[66, 3]",0.001,0.006,0.0,0.002,0.0,0.0,13.0,51.0,1.22
"p[66, 4]",0.037,0.036,0.0,0.1,0.001,0.001,988.0,1042.0,1.01
"p[66, 5]",0.0,0.0,0.0,0.0,0.0,0.0,7.0,35.0,1.53
"p[66, 6]",0.0,0.0,0.0,0.0,0.0,0.0,9.0,53.0,1.46
"p[66, 7]",0.001,0.006,0.0,0.001,0.0,0.0,14.0,77.0,1.22
"p[66, 8]",0.001,0.005,0.0,0.001,0.0,0.0,23.0,124.0,1.15
"p[66, 9]",0.001,0.005,0.0,0.001,0.0,0.0,45.0,142.0,1.08
"p[66, 10]",0.001,0.006,0.0,0.002,0.0,0.0,50.0,82.0,1.07
"p[66, 11]",0.001,0.005,0.0,0.002,0.0,0.0,33.0,168.0,1.09
"p[66, 12]",0.001,0.006,0.0,0.002,0.0,0.0,15.0,82.0,1.19
"p[67, 0]",0.956,0.039,0.885,1.0,0.001,0.001,1111.0,1159.0,1.01
"p[67, 1]",0.001,0.006,0.0,0.001,0.0,0.0,45.0,28.0,1.09
"p[67, 2]",0.001,0.004,0.0,0.001,0.0,0.0,21.0,97.0,1.15
"p[67, 3]",0.001,0.006,0.0,0.002,0.0,0.0,13.0,51.0,1.22
"p[67, 4]",0.037,0.036,0.0,0.1,0.001,0.001,988.0,1042.0,1.01
"p[67, 5]",0.0,0.0,0.0,0.0,0.0,0.0,7.0,35.0,1.53
"p[67, 6]",0.0,0.0,0.0,0.0,0.0,0.0,9.0,53.0,1.46
"p[67, 7]",0.001,0.006,0.0,0.001,0.0,0.0,14.0,77.0,1.22
"p[67, 8]",0.001,0.005,0.0,0.001,0.0,0.0,23.0,124.0,1.15
"p[67, 9]",0.001,0.005,0.0,0.001,0.0,0.0,45.0,142.0,1.08
"p[67, 10]",0.001,0.006,0.0,0.002,0.0,0.0,50.0,82.0,1.07
"p[67, 11]",0.001,0.005,0.0,0.002,0.0,0.0,33.0,168.0,1.09
"p[67, 12]",0.001,0.006,0.0,0.002,0.0,0.0,15.0,82.0,1.19
"p[68, 0]",0.956,0.039,0.885,1.0,0.001,0.001,1111.0,1159.0,1.01
"p[68, 1]",0.001,0.006,0.0,0.001,0.0,0.0,45.0,28.0,1.09
"p[68, 2]",0.001,0.004,0.0,0.001,0.0,0.0,21.0,97.0,1.15
"p[68, 3]",0.001,0.006,0.0,0.002,0.0,0.0,13.0,51.0,1.22
"p[68, 4]",0.037,0.036,0.0,0.1,0.001,0.001,988.0,1042.0,1.01
"p[68, 5]",0.0,0.0,0.0,0.0,0.0,0.0,7.0,35.0,1.53
"p[68, 6]",0.0,0.0,0.0,0.0,0.0,0.0,9.0,53.0,1.46
"p[68, 7]",0.001,0.006,0.0,0.001,0.0,0.0,14.0,77.0,1.22
"p[68, 8]",0.001,0.005,0.0,0.001,0.0,0.0,23.0,124.0,1.15
"p[68, 9]",0.001,0.005,0.0,0.001,0.0,0.0,45.0,142.0,1.08
"p[68, 10]",0.001,0.006,0.0,0.002,0.0,0.0,50.0,82.0,1.07
"p[68, 11]",0.001,0.005,0.0,0.002,0.0,0.0,33.0,168.0,1.09
"p[68, 12]",0.001,0.006,0.0,0.002,0.0,0.0,15.0,82.0,1.19
"p[69, 0]",0.956,0.039,0.885,1.0,0.001,0.001,1111.0,1159.0,1.01
"p[69, 1]",0.001,0.006,0.0,0.001,0.0,0.0,45.0,28.0,1.09
"p[69, 2]",0.001,0.004,0.0,0.001,0.0,0.0,21.0,97.0,1.15
"p[69, 3]",0.001,0.006,0.0,0.002,0.0,0.0,13.0,51.0,1.22
"p[69, 4]",0.037,0.036,0.0,0.1,0.001,0.001,988.0,1042.0,1.01
"p[69, 5]",0.0,0.0,0.0,0.0,0.0,0.0,7.0,35.0,1.53
"p[69, 6]",0.0,0.0,0.0,0.0,0.0,0.0,9.0,53.0,1.46
"p[69, 7]",0.001,0.006,0.0,0.001,0.0,0.0,14.0,77.0,1.22
"p[69, 8]",0.001,0.005,0.0,0.001,0.0,0.0,23.0,124.0,1.15
"p[69, 9]",0.001,0.005,0.0,0.001,0.0,0.0,45.0,142.0,1.08
"p[69, 10]",0.001,0.006,0.0,0.002,0.0,0.0,50.0,82.0,1.07
"p[69, 11]",0.001,0.005,0.0,0.002,0.0,0.0,33.0,168.0,1.09
"p[69, 12]",0.001,0.006,0.0,0.002,0.0,0.0,15.0,82.0,1.19
"p[70, 0]",0.956,0.039,0.885,1.0,0.001,0.001,1111.0,1159.0,1.01
"p[70, 1]",0.001,0.006,0.0,0.001,0.0,0.0,45.0,28.0,1.09
"p[70, 2]",0.001,0.004,0.0,0.001,0.0,0.0,21.0,97.0,1.15
"p[70, 3]",0.001,0.006,0.0,0.002,0.0,0.0,13.0,51.0,1.22
"p[70, 4]",0.037,0.036,0.0,0.1,0.001,0.001,988.0,1042.0,1.01
"p[70, 5]",0.0,0.0,0.0,0.0,0.0,0.0,7.0,35.0,1.53
"p[70, 6]",0.0,0.0,0.0,0.0,0.0,0.0,9.0,53.0,1.46
"p[70, 7]",0.001,0.006,0.0,0.001,0.0,0.0,14.0,77.0,1.22
"p[70, 8]",0.001,0.005,0.0,0.001,0.0,0.0,23.0,124.0,1.15
"p[70, 9]",0.001,0.005,0.0,0.001,0.0,0.0,45.0,142.0,1.08
"p[70, 10]",0.001,0.006,0.0,0.002,0.0,0.0,50.0,82.0,1.07
"p[70, 11]",0.001,0.005,0.0,0.002,0.0,0.0,33.0,168.0,1.09
"p[70, 12]",0.001,0.006,0.0,0.002,0.0,0.0,15.0,82.0,1.19
"p[71, 0]",0.956,0.039,0.885,1.0,0.001,0.001,1111.0,1159.0,1.01
"p[71, 1]",0.001,0.006,0.0,0.001,0.0,0.0,45.0,28.0,1.09
"p[71, 2]",0.001,0.004,0.0,0.001,0.0,0.0,21.0,97.0,1.15
"p[71, 3]",0.001,0.006,0.0,0.002,0.0,0.0,13.0,51.0,1.22
"p[71, 4]",0.037,0.036,0.0,0.1,0.001,0.001,988.0,1042.0,1.01
"p[71, 5]",0.0,0.0,0.0,0.0,0.0,0.0,7.0,35.0,1.53
"p[71, 6]",0.0,0.0,0.0,0.0,0.0,0.0,9.0,53.0,1.46
"p[71, 7]",0.001,0.006,0.0,0.001,0.0,0.0,14.0,77.0,1.22
"p[71, 8]",0.001,0.005,0.0,0.001,0.0,0.0,23.0,124.0,1.15
"p[71, 9]",0.001,0.005,0.0,0.001,0.0,0.0,45.0,142.0,1.08
"p[71, 10]",0.001,0.006,0.0,0.002,0.0,0.0,50.0,82.0,1.07
"p[71, 11]",0.001,0.005,0.0,0.002,0.0,0.0,33.0,168.0,1.09
"p[71, 12]",0.001,0.006,0.0,0.002,0.0,0.0,15.0,82.0,1.19
"p[72, 0]",0.956,0.039,0.885,1.0,0.001,0.001,1111.0,1159.0,1.01
"p[72, 1]",0.001,0.006,0.0,0.001,0.0,0.0,45.0,28.0,1.09
"p[72, 2]",0.001,0.004,0.0,0.001,0.0,0.0,21.0,97.0,1.15
"p[72, 3]",0.001,0.006,0.0,0.002,0.0,0.0,13.0,51.0,1.22
"p[72, 4]",0.037,0.036,0.0,0.1,0.001,0.001,988.0,1042.0,1.01
"p[72, 5]",0.0,0.0,0.0,0.0,0.0,0.0,7.0,35.0,1.53
"p[72, 6]",0.0,0.0,0.0,0.0,0.0,0.0,9.0,53.0,1.46
"p[72, 7]",0.001,0.006,0.0,0.001,0.0,0.0,14.0,77.0,1.22
"p[72, 8]",0.001,0.005,0.0,0.001,0.0,0.0,23.0,124.0,1.15
"p[72, 9]",0.001,0.005,0.0,0.001,0.0,0.0,45.0,142.0,1.08
"p[72, 10]",0.001,0.006,0.0,0.002,0.0,0.0,50.0,82.0,1.07
"p[72, 11]",0.001,0.005,0.0,0.002,0.0,0.0,33.0,168.0,1.09
"p[72, 12]",0.001,0.006,0.0,0.002,0.0,0.0,15.0,82.0,1.19
"p[73, 0]",0.956,0.039,0.885,1.0,0.001,0.001,1111.0,1159.0,1.01
"p[73, 1]",0.001,0.006,0.0,0.001,0.0,0.0,45.0,28.0,1.09
"p[73, 2]",0.001,0.004,0.0,0.001,0.0,0.0,21.0,97.0,1.15
"p[73, 3]",0.001,0.006,0.0,0.002,0.0,0.0,13.0,51.0,1.22
"p[73, 4]",0.037,0.036,0.0,0.1,0.001,0.001,988.0,1042.0,1.01
"p[73, 5]",0.0,0.0,0.0,0.0,0.0,0.0,7.0,35.0,1.53
"p[73, 6]",0.0,0.0,0.0,0.0,0.0,0.0,9.0,53.0,1.46
"p[73, 7]",0.001,0.006,0.0,0.001,0.0,0.0,14.0,77.0,1.22
"p[73, 8]",0.001,0.005,0.0,0.001,0.0,0.0,23.0,124.0,1.15
"p[73, 9]",0.001,0.005,0.0,0.001,0.0,0.0,45.0,142.0,1.08
"p[73, 10]",0.001,0.006,0.0,0.002,0.0,0.0,50.0,82.0,1.07
"p[73, 11]",0.001,0.005,0.0,0.002,0.0,0.0,33.0,168.0,1.09
"p[73, 12]",0.001,0.006,0.0,0.002,0.0,0.0,15.0,82.0,1.19
"p[74, 0]",0.956,0.039,0.885,1.0,0.001,0.001,1111.0,1159.0,1.01
"p[74, 1]",0.001,0.006,0.0,0.001,0.0,0.0,45.0,28.0,1.09
"p[74, 2]",0.001,0.004,0.0,0.001,0.0,0.0,21.0,97.0,1.15
"p[74, 3]",0.001,0.006,0.0,0.002,0.0,0.0,13.0,51.0,1.22
"p[74, 4]",0.037,0.036,0.0,0.1,0.001,0.001,988.0,1042.0,1.01
"p[74, 5]",0.0,0.0,0.0,0.0,0.0,0.0,7.0,35.0,1.53
"p[74, 6]",0.0,0.0,0.0,0.0,0.0,0.0,9.0,53.0,1.46
"p[74, 7]",0.001,0.006,0.0,0.001,0.0,0.0,14.0,77.0,1.22
"p[74, 8]",0.001,0.005,0.0,0.001,0.0,0.0,23.0,124.0,1.15
"p[74, 9]",0.001,0.005,0.0,0.001,0.0,0.0,45.0,142.0,1.08
"p[74, 10]",0.001,0.006,0.0,0.002,0.0,0.0,50.0,82.0,1.07
"p[74, 11]",0.001,0.005,0.0,0.002,0.0,0.0,33.0,168.0,1.09
"p[74, 12]",0.001,0.006,0.0,0.002,0.0,0.0,15.0,82.0,1.19
